step,velocity_steps_per_s,time_s
1186,1000.0,4.139688
1187,1000.0,4.140688
1188,1000.0,4.141688
1189,1000.0,4.142688
1190,1000.0,4.143688
1191,1000.0,4.144688
1192,1000.0,4.145688
1193,1000.0,4.146688
1194,1000.0,4.147688
1195,1000.0,4.148688
1196,1000.0,4.149688
1197,1000.0,4.150688
1198,1000.0,4.151688
1199,1000.0,4.152688
1200,1000.0,4.153688
1201,1000.0,4.154688
1202,1000.0,4.155688
1203,1000.0,4.156688
1204,1000.0,4.157688
1205,1000.0,4.158688
1206,1000.0,4.159688
1207,1000.0,4.160688
1208,1000.0,4.161688
1209,1000.0,4.162688
1210,1000.0,4.163688
1211,1000.0,4.164688
1212,1000.0,4.165688
1213,1000.0,4.166688
1214,1000.0,4.167688
1215,1000.0,4.168688
1216,1000.0,4.169688
1217,1000.0,4.170688
1218,1000.0,4.171688
1219,1000.0,4.172688
1220,1000.0,4.173688
1221,1000.0,4.174688
1222,1000.0,4.175688
1223,1000.0,4.176688
1224,1000.0,4.177688
1225,1000.0,4.178688
1226,1000.0,4.179688
1227,1000.0,4.180688
1228,1000.0,4.181688
1229,1000.0,4.182688
1230,1000.0,4.183688
1231,1000.0,4.184688
1232,1000.0,4.185688
1233,1000.0,4.186688
1234,1000.0,4.187688
1235,1000.0,4.188688
1236,1000.0,4.189688
1237,1000.0,4.190688
1238,1000.0,4.191688
1239,1000.0,4.192688
1240,1000.0,4.193688
1241,1000.0,4.194688
1242,1000.0,4.195688
1243,1000.0,4.196688
1244,1000.0,4.197688
1245,1000.0,4.198688
1246,1000.0,4.199688
1247,1000.0,4.200688
1248,1000.0,4.201688
1249,1000.0,4.202688
1250,1000.0,4.203688
1251,1000.0,4.204688
1252,1000.0,4.205688
1253,1000.0,4.206688
1254,1000.0,4.207688
1255,1000.0,4.208688
1256,1000.0,4.209688
1257,1000.0,4.210688
1258,1000.0,4.211688
1259,1000.0,4.212688
1260,1000.0,4.213688
1261,1000.0,4.214688
1262,1000.0,4.215688
1263,1000.0,4.216688
1264,1000.0,4.217688
1265,1000.0,4.218688
1266,1000.0,4.219688
1267,1000.0,4.220688
1268,1000.0,4.221688
1269,1000.0,4.222688
1270,1000.0,4.223688
1271,1000.0,4.224688
1272,1000.0,4.225688
1273,1000.0,4.226688
1274,1000.0,4.227688
1275,1000.0,4.228688
1276,1000.0,4.229688
1277,1000.0,4.230688
1278,1000.0,4.231688
1279,1000.0,4.232688
1280,1000.0,4.233688
1281,1000.0,4.234688
1282,1000.0,4.235688
1283,1000.0,4.236688
1284,1000.0,4.237688
1285,1000.0,4.238688
1286,1000.0,4.239688
1287,1000.0,4.240688
1288,1000.0,4.241688
1289,1000.0,4.242688
1290,1000.0,4.243688
1291,1000.0,4.244688
1292,1000.0,4.245688
1293,1000.0,4.246688
1294,1000.0,4.247688
1295,1000.0,4.248688
1296,1000.0,4.249688
1297,1000.0,4.250688
1298,1000.0,4.251688
1299,1000.0,4.252688
1300,1000.0,4.253688
1301,1000.0,4.254688
1302,1000.0,4.255688
1303,1000.0,4.256688
1304,1000.0,4.257688
1305,1000.0,4.258688
1306,1000.0,4.259688
1307,1000.0,4.260688
1308,1000.0,4.261688
1309,1000.0,4.262688
1310,1000.0,4.263688
1311,1000.0,4.264688
1312,1000.0,4.265688
1313,1000.0,4.266688
1314,1000.0,4.267688
1315,1000.0,4.268688
1316,1000.0,4.269688
1317,1000.0,4.270688
1318,1000.0,4.271688
1319,1000.0,4.272688
1320,1000.0,4.273688
1321,1000.0,4.274688
1322,1000.0,4.275688
1323,1000.0,4.276688
1324,1000.0,4.277688
1325,1000.0,4.278688
1326,1000.0,4.279688
1327,1000.0,4.280688
1328,1000.0,4.281688
1329,1000.0,4.282688
1330,1000.0,4.283688
1331,1000.0,4.284688
1332,1000.0,4.285688
1333,1000.0,4.286688
1334,1000.0,4.287688
1335,1000.0,4.288688
1336,1000.0,4.289688
1337,1000.0,4.290688
1338,1000.0,4.291688
1339,1000.0,4.292688
1340,1000.0,4.293688
1341,1000.0,4.294688
1342,1000.0,4.295688
1343,1000.0,4.296688
1344,1000.0,4.297688
1345,1000.0,4.298688
1346,1000.0,4.299688
1347,1000.0,4.300688
1348,1000.0,4.301688
1349,1000.0,4.302688
1350,1000.0,4.303688
1351,1000.0,4.304688
1352,1000.0,4.305688
1353,1000.0,4.306688
1354,1000.0,4.307688
1355,1000.0,4.308688
1356,1000.0,4.309688
1357,1000.0,4.310688
1358,1000.0,4.311688
1359,1000.0,4.312688
1360,1000.0,4.313688
1361,1000.0,4.314688
1362,1000.0,4.315688
1363,1000.0,4.316688
1364,1000.0,4.317688
1365,1000.0,4.318688
1366,1000.0,4.319688
1367,1000.0,4.320688
1368,1000.0,4.321688
1369,1000.0,4.322688
1370,1000.0,4.323688
1371,1000.0,4.324688
1372,1000.0,4.325688
1373,1000.0,4.326688
1374,1000.0,4.327688
1375,1000.0,4.328688
1376,1000.0,4.329688
1377,1000.0,4.330688
1378,1000.0,4.331688
1379,1000.0,4.332688
1380,1000.0,4.333688
1381,1000.0,4.334688
1382,1000.0,4.335688
1383,1000.0,4.336688
1384,1000.0,4.337688
1385,1000.0,4.338688
1386,1000.0,4.339688
1387,1000.0,4.340688
1388,1000.0,4.341688
1389,1000.0,4.342688
1390,1000.0,4.343688
1391,1000.0,4.344688
1392,1000.0,4.345688
1393,1000.0,4.346688
1394,1000.0,4.347688
1395,1000.0,4.348688
1396,1000.0,4.349688
1397,1000.0,4.350688
1398,1000.0,4.351688
1399,1000.0,4.352688
1400,1000.0,4.353688
1401,1000.0,4.354688
1402,1000.0,4.355688
1403,1000.0,4.356688
1404,1000.0,4.357688
1405,1000.0,4.358688
1406,1000.0,4.359688
1407,1000.0,4.360688
1408,1000.0,4.361688
1409,1000.0,4.362688
1410,1000.0,4.363688
1411,1000.0,4.364688
1412,1000.0,4.365688
1413,1000.0,4.366688
1414,1000.0,4.367688
1415,1000.0,4.368688
1416,1000.0,4.369688
1417,1000.0,4.370688
1418,1000.0,4.371688
1419,1000.0,4.372688
1420,1000.0,4.373688
1421,1000.0,4.374688
1422,1000.0,4.375688
1423,1000.0,4.376688
1424,1000.0,4.377688
1425,1000.0,4.378688
1426,1000.0,4.379688
1427,1000.0,4.380688
1428,1000.0,4.381688
1429,1000.0,4.382688
1430,1000.0,4.383688
1431,1000.0,4.384688
1432,1000.0,4.385688
1433,1000.0,4.386688
1434,1000.0,4.387688
1435,1000.0,4.388688
1436,1000.0,4.389688
1437,1000.0,4.390688
1438,1000.0,4.391688
1439,1000.0,4.392688
1440,1000.0,4.393688
1441,1000.0,4.394688
1442,1000.0,4.395688
1443,1000.0,4.396688
1444,1000.0,4.397688
1445,1000.0,4.398688
1446,1000.0,4.399688
1447,1000.0,4.400688
1448,1000.0,4.401688
1449,1000.0,4.402688
1450,1000.0,4.403688
1451,1000.0,4.404688
1452,1000.0,4.405688
1453,1000.0,4.406688
1454,1000.0,4.407688
1455,1000.0,4.408688
1456,1000.0,4.409688
1457,1000.0,4.410688
1458,1000.0,4.411688
1459,1000.0,4.412688
1460,1000.0,4.413688
1461,1000.0,4.414688
1462,1000.0,4.415688
1463,1000.0,4.416688
1464,1000.0,4.417688
1465,1000.0,4.418688
1466,1000.0,4.419688
1467,1000.0,4.420688
1468,1000.0,4.421688
1469,1000.0,4.422688
1470,1000.0,4.423688
1471,1000.0,4.424688
1472,1000.0,4.425688
1473,1000.0,4.426688
1474,1000.0,4.427688
1475,1000.0,4.428688
1476,1000.0,4.429688
1477,1000.0,4.430688
1478,1000.0,4.431688
1479,1000.0,4.432688
1480,1000.0,4.433688
1481,1000.0,4.434688
1482,1000.0,4.435688
1483,1000.0,4.436688
1484,1000.0,4.437688
1485,1000.0,4.438688
1486,1000.0,4.439688
1487,1000.0,4.440688
1488,1000.0,4.441688
1489,1000.0,4.442688
1490,1000.0,4.443688
1491,1000.0,4.444688
1492,1000.0,4.445688
1493,1000.0,4.446688
1494,1000.0,4.447688
1495,1000.0,4.448688
1496,1000.0,4.449688
1497,1000.0,4.450688
1498,1000.0,4.451688
1499,1000.0,4.452688
1500,1000.0,4.453688
1501,1000.0,4.454688
1502,1000.0,4.455688
1503,1000.0,4.456688
1504,1000.0,4.457688
1505,1000.0,4.458688
1506,1000.0,4.459688
1507,1000.0,4.460688
1508,1000.0,4.461688
1509,1000.0,4.462688
1510,1000.0,4.463688
1511,1000.0,4.464688
1512,1000.0,4.465688
1513,1000.0,4.466688
1514,1000.0,4.467688
1515,1000.0,4.468688
1516,1000.0,4.469688
1517,1000.0,4.470688
1518,1000.0,4.471688
1519,1000.0,4.472688
1520,1000.0,4.473688
1521,1000.0,4.474688
1522,1000.0,4.475688
1523,1000.0,4.476688
1524,1000.0,4.477688
1525,1000.0,4.478688
1526,1000.0,4.479688
1527,1000.0,4.480688
1528,1000.0,4.481688
1529,1000.0,4.482688
1530,1000.0,4.483688
1531,1000.0,4.484688
1532,1000.0,4.485688
1533,1000.0,4.486688
1534,1000.0,4.487688
1535,1000.0,4.488688
1536,1000.0,4.489688
1537,1000.0,4.490688
1538,1000.0,4.491688
1539,1000.0,4.492688
1540,1000.0,4.493688
1541,1000.0,4.494688
1542,1000.0,4.495688
1543,1000.0,4.496688
1544,1000.0,4.497688
1545,1000.0,4.498688
1546,1000.0,4.499688
1547,1000.0,4.500688
1548,1000.0,4.501688
1549,1000.0,4.502688
1550,1000.0,4.503688
1551,1000.0,4.504688
1552,1000.0,4.505688
1553,1000.0,4.506688
1554,1000.0,4.507688
1555,1000.0,4.508688
1556,1000.0,4.509688
1557,1000.0,4.510688
1558,1000.0,4.511688
1559,1000.0,4.512688
1560,1000.0,4.513688
1561,1000.0,4.514688
1562,1000.0,4.515688
1563,1000.0,4.516688
1564,1000.0,4.517688
1565,1000.0,4.518688
1566,1000.0,4.519688
1567,1000.0,4.520688
1568,1000.0,4.521688
1569,1000.0,4.522688
1570,1000.0,4.523688
1571,1000.0,4.524688
1572,1000.0,4.525688
1573,1000.0,4.526688
1574,1000.0,4.527688
1575,1000.0,4.528688
1576,1000.0,4.529688
1577,1000.0,4.530688
1578,1000.0,4.531688
1579,1000.0,4.532688
1580,1000.0,4.533688
1581,1000.0,4.534688
1582,1000.0,4.535688
1583,1000.0,4.536688
1584,1000.0,4.537688
1585,1000.0,4.538688
1586,1000.0,4.539688
1587,1000.0,4.540688
1588,1000.0,4.541688
1589,1000.0,4.542688
1590,1000.0,4.543688
1591,1000.0,4.544688
1592,1000.0,4.545688
1593,1000.0,4.546688
1594,1000.0,4.547688
1595,1000.0,4.548688
1596,1000.0,4.549688
1597,1000.0,4.550688
1598,1000.0,4.551688
1599,1000.0,4.552688
1600,1000.0,4.553688
1601,1000.0,4.554688
1602,1000.0,4.555688
1603,1000.0,4.556688
1604,1000.0,4.557688
1605,1000.0,4.558688
1606,1000.0,4.559688
1607,1000.0,4.560688
1608,1000.0,4.561688
1609,1000.0,4.562688
1610,1000.0,4.563688
1611,1000.0,4.564688
1612,1000.0,4.565688
1613,1000.0,4.566688
1614,1000.0,4.567688
1615,1000.0,4.568688
1616,1000.0,4.569688
1617,1000.0,4.570688
1618,1000.0,4.571688
1619,1000.0,4.572688
1620,1000.0,4.573688
1621,1000.0,4.574688
1622,1000.0,4.575688
1623,1000.0,4.576688
1624,1000.0,4.577688
1625,1000.0,4.578688
1626,1000.0,4.579688
1627,1000.0,4.580688
1628,1000.0,4.581688
1629,1000.0,4.582688
1630,1000.0,4.583688
1631,1000.0,4.584688
1632,1000.0,4.585688
1633,1000.0,4.586688
1634,1000.0,4.587688
1635,1000.0,4.588688
1636,1000.0,4.589688
1637,1000.0,4.590688
1638,1000.0,4.591688
1639,1000.0,4.592688
1640,1000.0,4.593688
1641,1000.0,4.594688
1642,1000.0,4.595688
1643,1000.0,4.596688
1644,1000.0,4.597688
1645,1000.0,4.598688
1646,1000.0,4.599688
1647,1000.0,4.600688
1648,1000.0,4.601688
1649,1000.0,4.602688
1650,1000.0,4.603688
1651,1000.0,4.604688
1652,1000.0,4.605688
1653,1000.0,4.606688
1654,1000.0,4.607688
1655,1000.0,4.608688
1656,1000.0,4.609688
1657,1000.0,4.610688
1658,1000.0,4.611688
1659,1000.0,4.612688
1660,1000.0,4.613688
1661,1000.0,4.614688
1662,1000.0,4.615688
1663,1000.0,4.616688
1664,1000.0,4.617688
1665,1000.0,4.618688
1666,1000.0,4.619688
1667,1000.0,4.620688
1668,1000.0,4.621688
1669,1000.0,4.622688
1670,1000.0,4.623688
1671,1000.0,4.624688
1672,1000.0,4.625688
1673,1000.0,4.626688
1674,1000.0,4.627688
1675,1000.0,4.628688
1676,1000.0,4.629688
1677,1000.0,4.630688
1678,1000.0,4.631688
1679,1000.0,4.632688
1680,1000.0,4.633688
1681,1000.0,4.634688
1682,1000.0,4.635688
1683,1000.0,4.636688
1684,1000.0,4.637688
1685,1000.0,4.638688
1686,1000.0,4.639688
1687,1000.0,4.640688
1688,1000.0,4.641688
1689,1000.0,4.642688
1690,1000.0,4.643688
1691,1000.0,4.644688
1692,1000.0,4.645688
1693,1000.0,4.646688
1694,1000.0,4.647688
1695,1000.0,4.648688
1696,1000.0,4.649688
1697,1000.0,4.650688
1698,1000.0,4.651688
1699,1000.0,4.652688
1700,1000.0,4.653688
1701,1000.0,4.654688
1702,1000.0,4.655688
1703,1000.0,4.656688
1704,1000.0,4.657688
1705,1000.0,4.658688
1706,1000.0,4.659688
1707,1000.0,4.660688
1708,1000.0,4.661688
1709,1000.0,4.662688
1710,1000.0,4.663688
1711,1000.0,4.664688
1712,1000.0,4.665688
1713,1000.0,4.666688
1714,1000.0,4.667688
1715,1000.0,4.668688
1716,1000.0,4.669688
1717,1000.0,4.670688
1718,1000.0,4.671688
1719,1000.0,4.672688
1720,1000.0,4.673688
1721,1000.0,4.674688
1722,1000.0,4.675688
1723,1000.0,4.676688
1724,1000.0,4.677688
1725,1000.0,4.678688
1726,1000.0,4.679688
1727,1000.0,4.680688
1728,1000.0,4.681688
1729,1000.0,4.682688
1730,1000.0,4.683688
1731,1000.0,4.684688
1732,1000.0,4.685688
1733,1000.0,4.686688
1734,1000.0,4.687688
1735,1000.0,4.688688
1736,1000.0,4.689688
1737,1000.0,4.690688
1738,1000.0,4.691688
1739,1000.0,4.692688
1740,1000.0,4.693688
1741,1000.0,4.694688
1742,1000.0,4.695688
1743,1000.0,4.696688
1744,1000.0,4.697688
1745,1000.0,4.698688
1746,1000.0,4.699688
1747,1000.0,4.700688
1748,1000.0,4.701688
1749,1000.0,4.702688
1750,1000.0,4.703688
1751,1000.0,4.704688
1752,1000.0,4.705688
1753,1000.0,4.706688
1754,1000.0,4.707688
1755,1000.0,4.708688
1756,1000.0,4.709688
1757,1000.0,4.710688
1758,1000.0,4.711688
1759,1000.0,4.712688
1760,1000.0,4.713688
1761,1000.0,4.714688
1762,1000.0,4.715688
1763,1000.0,4.716688
1764,1000.0,4.717688
1765,1000.0,4.718688
1766,1000.0,4.719688
1767,1000.0,4.720688
1768,1000.0,4.721688
1769,1000.0,4.722688
1770,1000.0,4.723688
1771,1000.0,4.724688
1772,1000.0,4.725688
1773,1000.0,4.726688
1774,1000.0,4.727688
1775,1000.0,4.728688
1776,1000.0,4.729688
1777,1000.0,4.730688
1778,1000.0,4.731688
1779,1000.0,4.732688
1780,1000.0,4.733688
1781,1000.0,4.734688
1782,1000.0,4.735688
1783,1000.0,4.736688
1784,1000.0,4.737688
1785,1000.0,4.738688
1786,1000.0,4.739688
1787,1000.0,4.740688
1788,1000.0,4.741688
1789,1000.0,4.742688
1790,1000.0,4.743688
1791,1000.0,4.744688
1792,1000.0,4.745688
1793,1000.0,4.746688
1794,1000.0,4.747688
1795,1000.0,4.748688
1796,1000.0,4.749688
1797,1000.0,4.750688
1798,1000.0,4.751688
1799,1000.0,4.752688
1800,1000.0,4.753688
1801,1000.0,4.754688
1802,1000.0,4.755688
1803,1000.0,4.756688
1804,1000.0,4.757688
1805,1000.0,4.758688
1806,1000.0,4.759688
1807,1000.0,4.760688
1808,1000.0,4.761688
1809,1000.0,4.762688
1810,1000.0,4.763688
1811,1000.0,4.764688
1812,1000.0,4.765688
1813,1000.0,4.766688
1814,1000.0,4.767688
1815,1000.0,4.768688
1816,1000.0,4.769688
1817,1000.0,4.770688
1818,1000.0,4.771688
1819,1000.0,4.772688
1820,1000.0,4.773688
1821,1000.0,4.774688
1822,1000.0,4.775688
1823,1000.0,4.776688
1824,1000.0,4.777688
1825,1000.0,4.778688
1826,1000.0,4.779688
1827,1000.0,4.780688
1828,1000.0,4.781688
1829,1000.0,4.782688
1830,1000.0,4.783688
1831,1000.0,4.784688
1832,1000.0,4.785688
1833,1000.0,4.786688
1834,1000.0,4.787688
1835,1000.0,4.788688
1836,1000.0,4.789688
1837,1000.0,4.790688
1838,1000.0,4.791688
1839,1000.0,4.792688
1840,1000.0,4.793688
1841,1000.0,4.794688
1842,1000.0,4.795688
1843,1000.0,4.796688
1844,1000.0,4.797688
1845,1000.0,4.798688
1846,1000.0,4.799688
1847,1000.0,4.800688
1848,1000.0,4.801688
1849,1000.0,4.802688
1850,1000.0,4.803688
1851,1000.0,4.804688
1852,1000.0,4.805688
1853,1000.0,4.806688
1854,1000.0,4.807688
1855,1000.0,4.808688
1856,1000.0,4.809688
1857,1000.0,4.810688
1858,1000.0,4.811688
1859,1000.0,4.812688
1860,1000.0,4.813688
1861,1000.0,4.814688
1862,1000.0,4.815688
1863,1000.0,4.816688
1864,1000.0,4.817688
1865,1000.0,4.818688
1866,1000.0,4.819688
1867,1000.0,4.820688
1868,1000.0,4.821688
1869,1000.0,4.822688
1870,1000.0,4.823688
1871,1000.0,4.824688
1872,1000.0,4.825688
1873,1000.0,4.826688
1874,1000.0,4.827688
1875,1000.0,4.828688
1876,1000.0,4.829688
1877,1000.0,4.830688
1878,1000.0,4.831688
1879,1000.0,4.832688
1880,1000.0,4.833688
1881,1000.0,4.834688
1882,1000.0,4.835688
1883,1000.0,4.836688
1884,1000.0,4.837688
1885,1000.0,4.838688
1886,1000.0,4.839688
1887,1000.0,4.840688
1888,1000.0,4.841688
1889,1000.0,4.842688
1890,1000.0,4.843688
1891,1000.0,4.844688
1892,1000.0,4.845688
1893,1000.0,4.846688
1894,1000.0,4.847688
1895,1000.0,4.848688
1896,1000.0,4.849688
1897,1000.0,4.850688
1898,1000.0,4.851688
1899,1000.0,4.852688
1900,1000.0,4.853688
1901,1000.0,4.854688
1902,1000.0,4.855688
1903,1000.0,4.856688
1904,1000.0,4.857688
1905,1000.0,4.858688
1906,1000.0,4.859688
1907,1000.0,4.860688
1908,1000.0,4.861688
1909,1000.0,4.862688
1910,1000.0,4.863688
1911,1000.0,4.864688
1912,1000.0,4.865688
1913,1000.0,4.866688
1914,1000.0,4.867688
1915,1000.0,4.868688
1916,1000.0,4.869688
1917,1000.0,4.870688
1918,1000.0,4.871688
1919,1000.0,4.872688
1920,1000.0,4.873688
1921,1000.0,4.874688
1922,1000.0,4.875688
1923,1000.0,4.876688
1924,1000.0,4.877688
1925,1000.0,4.878688
1926,1000.0,4.879688
1927,1000.0,4.880688
1928,1000.0,4.881688
1929,1000.0,4.882688
1930,1000.0,4.883688
1931,1000.0,4.884688
1932,1000.0,4.885688
1933,1000.0,4.886688
1934,1000.0,4.887688
1935,1000.0,4.888688
1936,1000.0,4.889688
1937,1000.0,4.890688
1938,1000.0,4.891688
1939,1000.0,4.892688
1940,1000.0,4.893688
1941,1000.0,4.894688
1942,1000.0,4.895688
1943,1000.0,4.896688
1944,1000.0,4.897688
1945,1000.0,4.898688
1946,1000.0,4.899688
1947,1000.0,4.900688
1948,1000.0,4.901688
1949,1000.0,4.902688
1950,1000.0,4.903688
1951,1000.0,4.904688
1952,1000.0,4.905688
1953,1000.0,4.906688
1954,1000.0,4.907688
1955,1000.0,4.908688
1956,1000.0,4.909688
1957,1000.0,4.910688
1958,1000.0,4.911688
1959,1000.0,4.912688
1960,1000.0,4.913688
1961,1000.0,4.914688
1962,1000.0,4.915688
1963,1000.0,4.916688
1964,1000.0,4.917688
1965,1000.0,4.918688
1966,1000.0,4.919688
1967,1000.0,4.920688
1968,1000.0,4.921688
1969,1000.0,4.922688
1970,1000.0,4.923688
1971,1000.0,4.924688
1972,1000.0,4.925688
1973,1000.0,4.926688
1974,1000.0,4.927688
1975,1000.0,4.928688
1976,1000.0,4.929688
1977,1000.0,4.930688
1978,1000.0,4.931688
1979,1000.0,4.932688
1980,1000.0,4.933688
1981,1000.0,4.934688
1982,1000.0,4.935688
1983,1000.0,4.936688
1984,1000.0,4.937688
1985,1000.0,4.938688
1986,1000.0,4.939688
1987,1000.0,4.940688
1988,1000.0,4.941688
1989,1000.0,4.942688
1990,1000.0,4.943688
1991,1000.0,4.944688
1992,1000.0,4.945688
1993,1000.0,4.946688
1994,1000.0,4.947688
1995,1000.0,4.948688
1996,1000.0,4.949688
1997,1000.0,4.950688
1998,1000.0,4.951688
1999,1000.0,4.952688
2000,1000.0,4.953688
2001,1000.0,4.954688
2002,1000.0,4.955688
2003,1000.0,4.956688
2004,1000.0,4.957688
2005,1000.0,4.958688
2006,1000.0,4.959688
2007,1000.0,4.960688
2008,1000.0,4.961688
2009,1000.0,4.962688
2010,1000.0,4.963688
2011,1000.0,4.964688
2012,1000.0,4.965688
2013,1000.0,4.966688
2014,1000.0,4.967688
2015,1000.0,4.968688
2016,1000.0,4.969688
2017,1000.0,4.970688
2018,1000.0,4.971688
2019,1000.0,4.972688
2020,1000.0,4.973688
2021,1000.0,4.974688
2022,1000.0,4.975688
2023,1000.0,4.976688
2024,1000.0,4.977688
2025,1000.0,4.978688
2026,1000.0,4.979688
2027,1000.0,4.980688
2028,1000.0,4.981688
2029,1000.0,4.982688
2030,1000.0,4.983688
2031,1000.0,4.984688
2032,1000.0,4.985688
2033,1000.0,4.986688
2034,1000.0,4.987688
2035,1000.0,4.988688
2036,1000.0,4.989688
2037,1000.0,4.990688
2038,1000.0,4.991688
2039,1000.0,4.992688
2040,1000.0,4.993688
2041,1000.0,4.994688
2042,1000.0,4.995688
2043,1000.0,4.996688
2044,1000.0,4.997688
2045,1000.0,4.998688
2046,1000.0,4.999688
2047,1000.0,5.000688
2048,1000.0,5.001688
2049,1000.0,5.002688
2050,1000.0,5.003688
2051,1000.0,5.004688
2052,1000.0,5.005688
2053,1000.0,5.006688
2054,1000.0,5.007688
2055,1000.0,5.008688
2056,1000.0,5.009688
2057,1000.0,5.010688
2058,1000.0,5.011688
2059,1000.0,5.012688
2060,1000.0,5.013688
2061,1000.0,5.014688
2062,1000.0,5.015688
2063,1000.0,5.016688
2064,1000.0,5.017688
2065,1000.0,5.018688
2066,1000.0,5.019688
2067,1000.0,5.020688
2068,1000.0,5.021688
2069,1000.0,5.022688
2070,1000.0,5.023688
2071,1000.0,5.024688
2072,1000.0,5.025688
2073,1000.0,5.026688
2074,1000.0,5.027688
2075,1000.0,5.028688
2076,1000.0,5.029688
2077,1000.0,5.030688
2078,1000.0,5.031688
2079,1000.0,5.032688
2080,1000.0,5.033688
2081,1000.0,5.034688
2082,1000.0,5.035688
2083,1000.0,5.036688
2084,1000.0,5.037688
2085,1000.0,5.038688
2086,1000.0,5.039688
2087,1000.0,5.040688
2088,1000.0,5.041688
2089,1000.0,5.042688
2090,1000.0,5.043688
2091,1000.0,5.044688
2092,1000.0,5.045688
2093,1000.0,5.046688
2094,1000.0,5.047688
2095,1000.0,5.048688
2096,1000.0,5.049688
2097,1000.0,5.050688
2098,1000.0,5.051688
2099,1000.0,5.052688
2100,1000.0,5.053688
2101,1000.0,5.054688
2102,1000.0,5.055688
2103,1000.0,5.056688
2104,1000.0,5.057688
2105,1000.0,5.058688
2106,1000.0,5.059688
2107,1000.0,5.060688
2108,1000.0,5.061688
2109,1000.0,5.062688
2110,1000.0,5.063688
2111,1000.0,5.064688
2112,1000.0,5.065688
2113,1000.0,5.066688
2114,1000.0,5.067688
2115,1000.0,5.068688
2116,1000.0,5.069688
2117,1000.0,5.070688
2118,1000.0,5.071688
2119,1000.0,5.072688
2120,1000.0,5.073688
2121,1000.0,5.074688
2122,1000.0,5.075688
2123,1000.0,5.076688
2124,1000.0,5.077688
2125,1000.0,5.078688
2126,1000.0,5.079688
2127,1000.0,5.080688
2128,1000.0,5.081688
2129,1000.0,5.082688
2130,1000.0,5.083688
2131,1000.0,5.084688
2132,1000.0,5.085688
2133,1000.0,5.086688
2134,1000.0,5.087688
2135,1000.0,5.088688
2136,1000.0,5.089688
2137,1000.0,5.090688
2138,1000.0,5.091688
2139,1000.0,5.092688
2140,1000.0,5.093688
2141,1000.0,5.094688
2142,1000.0,5.095688
2143,1000.0,5.096688
2144,1000.0,5.097688
2145,1000.0,5.098688
2146,1000.0,5.099688
2147,1000.0,5.100688
2148,1000.0,5.101688
2149,1000.0,5.102688
2150,1000.0,5.103688
2151,1000.0,5.104688
2152,1000.0,5.105688
2153,1000.0,5.106688
2154,1000.0,5.107688
2155,1000.0,5.108688
2156,1000.0,5.109688
2157,1000.0,5.110688
2158,1000.0,5.111688
2159,1000.0,5.112688
2160,1000.0,5.113688
2161,1000.0,5.114688
2162,1000.0,5.115688
2163,1000.0,5.116688
2164,1000.0,5.117688
2165,1000.0,5.118688
2166,1000.0,5.119688
2167,1000.0,5.120688
2168,1000.0,5.121688
2169,1000.0,5.122688
2170,1000.0,5.123688
2171,1000.0,5.124688
2172,1000.0,5.125688
2173,1000.0,5.126688
2174,1000.0,5.127688
2175,1000.0,5.128688
